"no";"dong";"AptName";"code";"buildYear";"jibun";"lat";"lng";"img"
2971;" 화곡동";"오복뜨란체";"11500";"2007";"1021-7";"";"";""
2972;" 화곡동";"우성(353-27)";"11500";"2002";"353-27";"";"";""
2973;" 화곡동";"리치아파트";"11500";"2018";"924-1";"";"";""
2974;" 화곡동";"남광아파트";"11500";"2015";"917-5";"";"";""
2975;" 화곡동";"화곡보람";"11500";"2004";"1149";"";"";""
2976;" 화곡동";"화곡예다움";"11500";"2005";"461-4";"";"";""
2977;" 화곡동";"우장산롯데캐슬";"11500";"2003";"1145";"";"";""
2978;" 화곡동";"에이원";"11500";"2005";"392-58";"";"";""
2979;" 화곡동";"도양라비앙아파트";"11500";"2016";"918-14";"";"";""
2980;" 화곡동";"성재센트리움아파트(343-35)";"11500";"2015";"343-35";"";"";""
2981;" 마곡동";"마곡13단지힐스테이트마스터";"11500";"2017";"748";"";"";""
2982;" 마곡동";"신안";"11500";"1993";"422";"";"";""
2983;" 마곡동";"마곡엠밸리12단지";"11500";"2016";"746-1";"";"";""
2984;" 마곡동";"한솔솔파크";"11500";"2005";"716";"";"";""
2985;" 마곡동";"마곡힐스테이트";"11500";"2017";"725-1";"";"";""
2986;" 내발산동";"롯데2";"11500";"2003";"729";"";"";""
2987;" 내발산동";"천우네오젠";"11500";"2009";"674-33";"";"";""
2988;" 내발산동";"천우캐슬";"11500";"2003";"702-7";"";"";""
2989;" 내발산동";"마곡수명산파크7단지";"11500";"2008";"756";"";"";""
2990;" 방화동";"방화그린";"11500";"1993";"839";"";"";""
2991;" 방화동";"한진로즈힐";"11500";"2004";"579";"";"";""
2992;" 방화동";"한숲마을대림";"11500";"1999";"862";"";"";""
2993;" 방화동";"청솔";"11500";"1994";"832";"";"";""
2994;" 방화동";"삼미";"11500";"1982";"585-4";"";"";""
2995;" 방화동";"대림e-편한세상";"11500";"2003";"874";"";"";""
2996;" 방화동";"방화4단지";"11500";"1994";"831";"";"";""
2997;" 염창동";"삼성하나로";"11500";"1994";"248-3";"";"";""
2998;" 염창동";"삼성한아름";"11500";"1993";"264-27";"";"";""
2999;" 염창동";"관음삼성";"11500";"1997";"268";"";"";""
3000;" 염창동";"금호타운";"11500";"1999";"240-32";"";"";""
3001;" 염창동";"극동상록수";"11500";"1999";"280";"";"";""
3002;" 염창동";"성원";"11500";"2001";"295";"";"";""
3003;" 염창동";"염창동한강우성";"11500";"1990";"66-9";"";"";""
3004;" 염창동";"대림";"11500";"1999";"262-2";"";"";""
3005;" 등촌동";"대림";"11500";"1995";"694";"";"";""
3006;" 등촌동";"부영";"11500";"1994";"691-3";"";"";""
3007;" 등촌동";"삼성한사랑1";"11500";"1997";"632-4";"";"";""
3008;" 등촌동";"천우네오젠(507-11)";"11500";"2007";"507-11";"";"";""
3009;" 등촌동";"삼형.그레이스빌";"11500";"2001";"564-7";"";"";""
3010;" 화곡동";"우공팰리스";"11500";"2008";"916-32";"";"";""
3011;" 화곡동";"디아인스";"11500";"2018";"899-31";"";"";""
3012;" 화곡동";"근상프리즘";"11500";"2007";"24-90";"";"";""
3013;" 화곡동";"한백e";"11500";"2002";"915-6";"";"";""
3014;" 화곡동";"화곡동복지";"11500";"1974";"354-54";"";"";""
3015;" 화곡동";"천우네오젠(790-3)";"11500";"2004";"790-3";"";"";""
3016;" 화곡동";"산내들";"11500";"2012";"894-1";"";"";""
3017;" 화곡동";"NS파크APT";"11500";"2018";"1076-9";"";"";""
3018;" 화곡동";"우성(410-56)";"11500";"2000";"410-56";"";"";""
3019;" 화곡동";"미성아파트,연립";"11500";"1987";"409-248";"";"";""
3020;" 화곡동";"미주";"11500";"1988";"474-1";"";"";""
3021;" 화곡동";"성광(343-38)";"11500";"2009";"343-38";"";"";""
3022;" 화곡동";"그랜드아이파크";"11500";"2010";"1095";"";"";""
3023;" 화곡동";"요산 페어뷰";"11500";"2013";"377-21";"";"";""
3024;" 화곡동";"동양";"11500";"2000";"102-307";"";"";""
3025;" 화곡동";"삼성다빈치(917-14)";"11500";"2015";"917-14";"";"";""
3026;" 화곡동";"길성그랑프리텔";"11500";"2005";"1157";"";"";""
3027;" 화곡동";"대호스카이빌";"11500";"2001";"161-7";"";"";""
3028;" 화곡동";"명지해뜨는터";"11500";"2005";"473-4";"";"";""
3029;" 화곡동";"토석아네스아파트";"11500";"2012";"24-138";"";"";""
3030;" 화곡동";"강서그랜드아이파크주상복합";"11500";"2010";"1095-4";"";"";""
3031;" 화곡동";"성재센트리움";"11500";"2016";"918-38";"";"";""
3032;" 화곡동";"그라비스";"11500";"2007";"840-6";"";"";""
3033;" 화곡동";"태영방송인";"11500";"2000";"1140";"";"";""
3034;" 가양동";"가양강나루현대";"11500";"1999";"448-1";"";"";""
3035;" 가양동";"강나루2현대";"11500";"2001";"448";"";"";""
3036;" 내발산동";"홍익";"11500";"1995";"673-7";"";"";""
3037;" 내발산동";"마곡수명산파크2단지";"11500";"2007";"741";"";"";""
3038;" 내발산동";"문국";"11500";"1998";"708-1";"";"";""
3039;" 내발산동";"월드메르디앙";"11500";"2006";"659-1";"";"";""
3040;" 내발산동";"진한연립";"11500";"2004";"681-16";"";"";""
3041;" 내발산동";"롯데1차";"11500";"2002";"728";"";"";""
3042;" 공항동";"해태";"11500";"2000";"1371";"";"";""
3043;" 방화동";"마곡삼성아파트";"11500";"1998";"857";"";"";""
3044;" 방화동";"동성";"11500";"1993";"817";"";"";""
3045;" 방화동";"형제";"11500";"1982";"615-103";"";"";""
3046;" 방화동";"태청";"11500";"2002";"319-9";"";"";""
3047;" 염창동";"현대2";"11500";"1993";"249-11";"";"";""
3048;" 염창동";"강변코아루";"11500";"2007";"303";"";"";""
3049;" 염창동";"롯데캐슬";"11500";"2005";"272-11";"";"";""
3050;" 염창동";"염창힐스테이트";"11500";"2009";"306";"";"";""
3051;" 염창동";"강변힐스테이트";"11500";"2005";"299";"";"";""
3052;" 염창동";"송촌";"11500";"2005";"264-18";"";"";""
3053;" 등촌동";"등촌라인(조합)";"11500";"1997";"628-15";"";"";""
3054;" 등촌동";"등마루";"11500";"2003";"365-201";"";"";""
3055;" 등촌동";"주공10";"11500";"1995";"702";"";"";""
3056;" 등촌동";"태진아름";"11500";"1995";"676";"";"";""
3057;" 등촌동";"다울";"11500";"2002";"637-26";"";"";""
3058;" 등촌동";"대동황토방2";"11500";"2003";"713";"";"";""
3059;" 화곡동";"임탑-B";"11500";"2009";"925-24";"";"";""
3060;" 화곡동";"제이월드";"11500";"2001";"1037-27";"";"";""
3061;" 화곡동";"초록";"11500";"1998";"1139";"";"";""
3062;" 화곡동";"성재센트리움아파트";"11500";"2016";"143-6";"";"";""
3063;" 화곡동";"청송평화";"11500";"2006";"457-1";"";"";""
3064;" 화곡동";"율창(885-1)";"11500";"2003";"885-1";"";"";""
3065;" 화곡동";"태성비리치";"11500";"2002";"465-13";"";"";""
3066;" 화곡동";"유원펠리체(924-17)";"11500";"2012";"924-17";"";"";""
3067;" 화곡동";"성광";"11500";"2008";"343-37";"";"";""
3068;" 화곡동";"한솔(61-116)";"11500";"2006";"61-116";"";"";""
3069;" 화곡동";"까치산(A동)";"11500";"2003";"105-500";"";"";""
3070;" 화곡동";"드림시드아파트 1차";"11500";"2017";"899-13";"";"";""
3071;" 가양동";"가양도시개발9-2단지";"11500";"1993";"1490";"";"";""
3072;" 가양동";"경동대림아파트";"11500";"1993";"1474";"";"";""
3073;" 가양동";"한강타운";"11500";"1993";"1460";"";"";""
3074;" 내발산동";"신세계3차101동";"11500";"2003";"731";"";"";""
3075;" 내발산동";"마곡수명산파크1단지";"11500";"2007";"742";"";"";""
3076;" 내발산동";"보람";"11500";"2001";"686-1";"";"";""
3077;" 내발산동";"마곡수명산파크3단지";"11500";"2007";"751";"";"";""
3078;" 내발산동";"신세계5차";"11500";"2005";"675-6";"";"";""
3079;" 공항동";"송정제이빌101동";"11500";"2003";"42-23";"";"";""
3080;" 방화동";"개화";"11500";"1994";"819";"";"";""
3081;" 방화동";"신동아";"11500";"1995";"796";"";"";""
3082;" 방화동";"마곡우림필유아파트";"11500";"2003";"876";"";"";""
3083;" 방화동";"방화동2차태승훼미리";"11500";"2005";"885";"";"";""
3084;" 방화동";"월드메르디앙 201동,202동";"11500";"2004";"879";"";"";""
3085;" 방화동";"신안네트빌2단지";"11500";"2002";"869";"";"";""
3086;" 염창동";"신동아";"11500";"1995";"289";"";"";""
3087;" 염창동";"지오빌";"11500";"2006";"57";"";"";""
3088;" 염창동";"삼정그린코아";"11500";"2001";"282";"";"";""
3089;" 염창동";"염창2차보람";"11500";"2005";"271-4";"";"";""
3090;" 등촌동";"월드메르디앙";"11500";"2002";"711";"";"";""
3091;" 등촌동";"정우아파트";"11500";"2004";"570-10";"";"";""
3092;" 등촌동";"등촌7,8단지주공아파트";"11500";"1994";"707";"";"";""
3093;" 등촌동";"보람";"11500";"1999";"710";"";"";""
3094;" 등촌동";"현대";"11500";"1995";"655-27";"";"";""
3095;" 등촌동";"정우아파트(570-11)";"11500";"2004";"570-11";"";"";""
3096;" 등촌동";"주공5";"11500";"1995";"695";"";"";""
3097;" 등촌동";"등촌6차보람";"11500";"2005";"716";"";"";""
3098;" 등촌동";"대림e편한세상";"11500";"2002";"561-1";"";"";""
3099;" 화곡동";"경동엠파이어스테이트";"11500";"2012";"1111-3";"";"";""
3100;" 화곡동";"효성A(923-17)";"11500";"2002";"923-17";"";"";""
3101;" 화곡동";"화곡푸르지오";"11500";"2002";"1091";"";"";""
3102;" 화곡동";"스카이(924-10)";"11500";"2014";"924-10";"";"";""
3103;" 화곡동";"은하수";"11500";"2004";"1014-12";"";"";""
3104;" 화곡동";"서광프리메라";"11500";"2006";"981-1";"";"";""
3105;" 화곡동";"희훈리치파크";"11500";"2002";"1011-6";"";"";""
3106;" 화곡동";"대성3,4호(379-58,나동)";"11500";"2002";"379-58";"";"";""
3107;" 화곡동";"까치산(B동)";"11500";"2003";"105-502";"";"";""
3108;" 화곡동";"천우(401-2)";"11500";"2003";"401-2";"";"";""
3109;" 화곡동";"계명나동(56-29)";"11500";"2002";"56-29";"";"";""
3110;" 화곡동";"명주캐슬(61-9)";"11500";"2002";"61-9";"";"";""
3111;" 화곡동";"계명아파트나동";"11500";"2001";"343-44";"";"";""
3112;" 화곡동";"한신베네스트";"11500";"2012";"915-26";"";"";""
3113;" 화곡동";"우장산한화꿈에그린";"11500";"2004";"1151";"";"";""
3114;" 가양동";"동신대아";"11500";"1993";"1459";"";"";""
3115;" 가양동";"마곡 보타닉";"11500";"2019";"235-4";"";"";""
3116;" 마곡동";"마곡엠밸리7단지";"11500";"2014";"743-4";"";"";""
3117;" 내발산동";"길성그랑프리텔";"11500";"2003";"730";"";"";""
3118;" 내발산동";"내츄럴1차";"11500";"2004";"695";"";"";""
3119;" 내발산동";"마곡수명산파크4단지";"11500";"2008";"753";"";"";""
3120;" 공항동";"공항동부센트레빌";"11500";"2009";"1374";"";"";""
3121;" 방화동";"통일(479-3)";"11500";"2003";"479-3";"";"";""
3122;" 방화동";"진로";"11500";"1994";"804";"";"";""
3123;" 방화동";"한미(286-1)";"11500";"1988";"286-1";"";"";""
3124;" 방화동";"삼정코아";"11500";"2004";"567-4";"";"";""
3125;" 방화동";"일성트루엘";"11500";"2013";"897";"";"";""
3126;" 방화동";"방화3차태승훼미리";"11500";"2007";"889";"";"";""
3127;" 방화동";"대망드림힐";"11500";"2003";"872";"";"";""
3128;" 방화동";"마곡현대아파트";"11500";"1999";"863";"";"";""
3129;" 방화동";"청구";"11500";"1998";"859";"";"";""
3130;" 방화동";"홍익";"11500";"1999";"861";"";"";""
3131;" 염창동";"벽산늘푸른";"11500";"1998";"290";"";"";""
3132;" 염창동";"강서쌍용예가";"11500";"2014";"308";"";"";""
3133;" 염창동";"태영";"11500";"1999";"270-1";"";"";""
3134;" 염창동";"주상복합태진가람";"11500";"1995";"263-2";"";"";""
3135;" 염창동";"이너스내안에";"11500";"2004";"254-2";"";"";""
3136;" 염창동";"극동";"11500";"2000";"246-23";"";"";""
3137;" 염창동";"강변한솔솔파크";"11500";"2005";"300";"";"";""
3138;" 염창동";"태진한솔";"11500";"1994";"263";"";"";""
3139;" 염창동";"현대아이파크";"11500";"2005";"282-19";"";"";""
3140;" 염창동";"삼성한마음";"11500";"1995";"244-2";"";"";""
3141;" 염창동";"강변월드메르디앙";"11500";"2010";"240-1";"";"";""
3142;" 염창동";"이너스내안에";"11500";"2011";"307";"";"";""
3143;" 염창동";"월드메르디앙";"11500";"2004";"297";"";"";""
3144;" 등촌동";"계명위너스";"11500";"2011";"646-29";"";"";""
3145;" 등촌동";"태영";"11500";"1998";"632-2";"";"";""
3146;" 등촌동";"보람(640)";"11500";"2002";"640";"";"";""
3147;" 등촌동";"등촌동보람쉬움아파트";"11500";"2003";"641-4";"";"";""
3148;" 화곡동";"보람";"11500";"2004";"1152";"";"";""
3149;" 화곡동";"태영(379-56)";"11500";"2002";"379-56";"";"";""
3150;" 화곡동";"팔라이스타워";"11500";"2012";"919-2";"";"";""
3151;" 화곡동";"한솔스위트벨리";"11500";"2007";"404-2";"";"";""
3152;" 화곡동";"투원씨A동";"11500";"2002";"29-38";"";"";""
3153;" 화곡동";"신보";"11500";"2001";"46-116";"";"";""
3154;" 화곡동";"풍원팰리스";"11500";"2012";"925-5";"";"";""
3155;" 화곡동";"청우";"11500";"2004";"1055-11";"";"";""
3156;" 화곡동";"우장산에스케이뷰";"11500";"2006";"1158";"";"";""
3157;" 화곡동";"서림골드";"11500";"2002";"111-149";"";"";""
3158;" 화곡동";"타워빌";"11500";"2001";"1009-8";"";"";""
3159;" 화곡동";"스위트드림아파트";"11500";"2019";"1168";"";"";""
3160;" 화곡동";"신도금잔디";"11500";"1998";"1138";"";"";""
3161;" 화곡동";"화곡3차보람";"11500";"2004";"1150";"";"";""
3162;" 화곡동";"세한(410-150)";"11500";"2001";"410-150";"";"";""
3163;" 화곡동";"탑건진선미";"11500";"2005";"1155";"";"";""
3164;" 가양동";"강서한강월드메르디앙";"11500";"2006";"1462";"";"";""
3165;" 가양동";"일신건영휴먼빌";"11500";"2004";"1496";"";"";""
3166;" 가양동";"빛고을우방";"11500";"1999";"448-9";"";"";""
3167;" 마곡동";"마곡엠밸리4단지";"11500";"2014";"738";"";"";""
3168;" 마곡동";"벽산";"11500";"1999";"429";"";"";""
3169;" 내발산동";"태승훼미리3차";"11500";"2004";"732";"";"";""
3170;" 내발산동";"그린씨티";"11500";"2004";"716-16";"";"";""
3171;" 내발산동";"유니드";"11500";"2005";"712-2";"";"";""
3172;" 내발산동";"광남캐스빌";"11500";"2004";"719";"";"";""
